"","site","product","lon","lat","event_no","index_start","index_peak","index_end","duration","date_start","date_peak","date_end","intensity_mean","intensity_max","intensity_var","intensity_cumulative","intensity_mean_relThresh","intensity_max_relThresh","intensity_var_relThresh","intensity_cumulative_relThresh","intensity_mean_abs","intensity_max_abs","intensity_var_abs","intensity_cumulative_abs","rate_onset","rate_decline"
"678","Port Nolloth","G1SST",16.2649993896484,-29.4150009155273,28,1531,1539,1550,20,2012-09-02,2012-09-04,2012-09-06,-0.8218,-0.9866,0.1616,-16.436,-0.5847,-0.7478,0.1626,-11.6932,13.346,13.18,0.1379,266.92,-0.2866,-0.2189
"679","Port Nolloth","G1SST",16.2649993896484,-29.4150009155273,29,1554,1558,1561,8,2012-09-10,2012-09-11,2012-09-11,-0.3884,-0.3974,0.0096,-3.1072,-0.1544,-0.1627,0.0089,-1.2352,13.955,13.95,0.0053,111.64,-0.1385,-0.2628
"680","Port Nolloth","G1SST",16.2649993896484,-29.4150009155273,30,1670,1672,1675,6,2012-10-30,2012-10-31,2012-11-01,-0.5651,-0.7239,0.1388,-3.3906,-0.2026,-0.36,0.1402,-1.2154,15.51,15.35,0.164,93.06,-0.2967,-0.5801
"681","Port Nolloth","G1SST",15.3950004577637,-29.6149997711182,4,365,375,378,14,2011-01-28,2011-02-02,2011-02-03,-1.1375,-1.8815,0.3402,-15.925,-0.4412,-1.1802,0.3376,-6.177,18.3157,17.61,0.3204,256.42,-0.2599,-1.2938
"682","Port Nolloth","G1SST",15.3950004577637,-29.6149997711182,5,411,413,418,8,2011-02-20,2011-02-21,2011-02-23,-0.9695,-1.1676,0.2178,-7.7562,-0.4183,-0.6078,0.211,-3.3462,18.475,18.29,0.2068,147.8,-0.292,-0.2306
"683","Port Nolloth","G1SST",15.3950004577637,-29.6149997711182,6,455,457,460,6,2011-03-14,2011-03-15,2011-03-16,-0.7007,-0.8917,0.2104,-4.2042,-0.3545,-0.5461,0.2136,-2.1272,17.77,17.58,0.2493,106.62,-0.3852,-0.2198
"684","Port Nolloth","G1SST",15.3950004577637,-29.6149997711182,7,635,637,638,4,2011-06-14,2011-06-15,2011-06-15,-0.3553,-0.4765,0.1399,-1.4212,-0.149,-0.2739,0.1442,-0.5962,14.77,14.64,0.1501,59.08,-0.1993,-0.3264
"685","Port Nolloth","G1SST",15.3950004577637,-29.6149997711182,8,665,673,682,18,2011-06-29,2011-07-03,2011-07-07,-0.5515,-0.7994,0.2132,-9.9268,-0.3978,-0.6471,0.2113,-7.1608,14.3456,14.1,0.2341,258.22,-0.1582,-0.0613
"686","Port Nolloth","G1SST",15.3950004577637,-29.6149997711182,9,775,779,788,14,2011-08-13,2011-08-14,2011-08-16,-0.4705,-0.5561,0.0713,-6.5864,-0.2294,-0.3134,0.0686,-3.212,13.9786,13.89,0.0773,195.7,-0.1807,-0.0378
"687","Port Nolloth","G1SST",15.3950004577637,-29.6149997711182,10,867,871,872,6,2011-10-03,2011-10-05,2011-10-05,-0.6355,-0.8349,0.1999,-3.8132,-0.3921,-0.5853,0.195,-2.3524,14.9033,14.73,0.1776,89.42,-0.2552,-0.8349
"688","Port Nolloth","G1SST",15.3950004577637,-29.6149997711182,11,947,947,950,4,2011-11-15,2011-11-15,2011-11-16,-0.5591,-0.5671,0.0092,-2.2366,-0.2572,-0.2675,0.0118,-1.029,16.65,16.63,0.0231,66.6,-0.4439,-0.0465
"689","Port Nolloth","G1SST",15.3950004577637,-29.6149997711182,12,977,977,984,8,2011-11-30,2011-11-30,2011-12-03,-0.5461,-0.8679,0.2976,-4.3688,-0.1851,-0.5174,0.2996,-1.4812,16.98,16.62,0.2998,135.84,0.4669,-0.1316
"690","Port Nolloth","G1SST",15.3950004577637,-29.6149997711182,13,993,995,996,4,2011-12-08,2011-12-09,2011-12-09,-1.7519,-1.9972,0.2832,-7.0076,-1.3363,-1.5763,0.2771,-5.3452,16.03,15.81,0.254,64.12,-1.109,-0.5747
"691","Port Nolloth","G1SST",15.3950004577637,-29.6149997711182,14,1009,1011,1014,6,2011-12-16,2011-12-17,2011-12-18,-0.666,-0.7836,0.0916,-3.9958,-0.2346,-0.3517,0.0912,-1.4076,17.6467,17.53,0.1029,105.88,-0.1034,-0.2307
"692","Port Nolloth","G1SST",15.3950004577637,-29.6149997711182,15,1233,1235,1236,4,2012-04-10,2012-04-11,2012-04-11,-0.7244,-0.9643,0.277,-2.8978,-0.3916,-0.6324,0.2781,-1.5664,16.335,16.07,0.306,65.34,-0.7802,-0.879
"693","Port Nolloth","G1SST",15.3950004577637,-29.6149997711182,16,1259,1259,1264,6,2012-04-23,2012-04-23,2012-04-25,-0.5557,-0.7774,0.1847,-3.3344,-0.2468,-0.4599,0.1799,-1.481,15.9833,15.79,0.17,95.9,-0.7201,-0.2083
"694","Port Nolloth","G1SST",15.3950004577637,-29.6149997711182,17,1302,1302,1307,6,2012-05-15,2012-05-15,2012-05-17,-0.5154,-0.7199,0.1815,-3.0922,-0.2712,-0.4782,0.184,-1.627,15.4867,15.31,0.1565,92.92,-0.2241,-0.2443
"695","Port Nolloth","G1SST",15.3950004577637,-29.6149997711182,18,1314,1314,1317,4,2012-05-21,2012-05-21,2012-05-22,-0.9312,-1.0946,0.1886,-3.725,-0.6702,-0.8349,0.1902,-2.6808,14.895,14.75,0.1674,59.58,-0.9256,-0.1834
"696","Port Nolloth","G1SST",15.3950004577637,-29.6149997711182,19,1328,1334,1349,22,2012-05-28,2012-05-31,2012-06-07,-0.6519,-1.1785,0.4983,-14.3418,-0.3941,-0.9097,0.4957,-8.6704,14.7673,14.19,0.5021,324.88,-0.1955,-0.0698
"697","Port Nolloth","G1SST",15.3950004577637,-29.6149997711182,20,1366,1366,1375,10,2012-06-16,2012-06-16,2012-06-20,-0.68,-1.0801,0.2799,-6.8,-0.4963,-0.8824,0.2764,-4.9632,14.394,14.02,0.2729,143.94,-0.8836,-0.0979
"698","Port Nolloth","G1SST",15.3950004577637,-29.6149997711182,21,1386,1386,1389,4,2012-06-26,2012-06-26,2012-06-27,-0.2336,-0.2986,0.075,-0.9346,-0.0797,-0.1428,0.0729,-0.3188,14.74,14.68,0.0693,58.96,0.1718,-0.1333
"699","Port Nolloth","G1SST",15.3950004577637,-29.6149997711182,22,1418,1428,1429,12,2012-07-12,2012-07-17,2012-07-17,-0.4552,-0.5487,0.1213,-5.4622,-0.2743,-0.3556,0.1158,-3.2916,14.2517,14.12,0.1449,171.02,-0.0778,-0.5018
"700","Port Nolloth","G1SST",15.3950004577637,-29.6149997711182,23,1456,1460,1465,10,2012-07-31,2012-08-02,2012-08-04,-0.5468,-0.7646,0.2087,-5.4684,-0.3032,-0.5198,0.211,-3.0322,13.88,13.66,0.1969,138.8,-0.0941,-0.1941
"701","Port Nolloth","G1SST",15.3950004577637,-29.6149997711182,24,1472,1484,1487,16,2012-08-08,2012-08-14,2012-08-15,-0.6726,-1.1361,0.26,-10.7616,-0.4293,-0.8934,0.2601,-6.8686,13.7513,13.31,0.2536,220.02,-0.0764,-0.3729
"702","Port Nolloth","G1SST",15.3950004577637,-29.6149997711182,25,1500,1500,1503,4,2012-08-23,2012-08-23,2012-08-23,-0.2678,-0.2678,0,-1.0712,-0.0561,-0.0561,0,-0.2244,14.28,14.28,0,57.12,-0.1042,-0.5336
"703","Port Nolloth","G1SST",15.3950004577637,-29.6149997711182,26,1508,1508,1513,6,2012-08-25,2012-08-25,2012-08-27,-0.1488,-0.2232,0.1153,-0.8928,0.0622,-0.0119,0.1148,0.3733,14.4446,14.36,0.1313,86.6677,-0.489,-0.0059
"704","Port Nolloth","G1SST",15.3950004577637,-29.6149997711182,27,1530,1539,1550,21,2012-09-01,2012-09-04,2012-09-06,-0.42,-0.5773,0.1504,-8.8196,-0.2345,-0.3951,0.1531,-4.9244,14.3839,14.23,0.149,302.0609,-0.1337,-0.1727
"705","Port Nolloth","G1SST",15.3950004577637,-29.6149997711182,28,1558,1562,1565,8,2012-09-11,2012-09-12,2012-09-12,-0.5228,-0.6297,0.1143,-4.1824,-0.3258,-0.4335,0.1151,-2.6064,14.455,14.36,0.1016,115.64,-0.3336,-0.8052
"706","Port Nolloth","G1SST",15.3950004577637,-29.6149997711182,29,1570,1570,1573,4,2012-09-14,2012-09-14,2012-09-14,-0.3787,-0.3787,0,-1.5148,-0.1836,-0.1836,0,-0.7344,14.66,14.66,0,58.64,-0.5542,-0.3787
"707","Port Nolloth","G1SST",15.3950004577637,-29.6149997711182,30,1665,1672,1675,11,2012-10-27,2012-10-31,2012-11-01,-0.8191,-1.2385,0.4221,-9.0096,-0.5023,-0.9221,0.422,-5.5254,15.675,15.33,0.4111,172.4252,-0.1512,-0.5213
"708","Port Nolloth","G1SST",15.3950004577637,-29.6149997711182,31,1685,1685,1690,6,2012-11-07,2012-11-07,2012-11-09,-0.5121,-0.7704,0.2001,-3.0724,-0.2219,-0.4761,0.1969,-1.3312,16.47,16.17,0.2331,98.82,-0.7704,-0.18
"709","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,7,337,339,357,21,2011-01-13,2011-01-14,2011-01-23,-3.1104,-4.2736,1.0149,-65.3192,-1.9333,-3.2098,1.043,-40.5987,14.3953,13.21,1.0166,302.3013,-0.6646,-0.103
"710","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,8,364,369,376,13,2011-01-27,2011-01-30,2011-02-02,-2.943,-3.6483,1.0418,-38.2596,-1.5508,-2.2663,1.0332,-20.1606,14.7109,14.01,1.0306,191.2416,-0.6949,-0.6255
"711","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,9,407,425,434,28,2011-02-18,2011-02-27,2011-03-03,-1.9719,-3.2183,0.9086,-55.2136,-0.8175,-2.0368,0.9001,-22.8906,15.655,14.4,0.8565,438.34,-0.1935,-0.5897
"712","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,10,447,459,464,18,2011-03-10,2011-03-16,2011-03-18,-1.6279,-2.7905,0.5927,-29.3022,-0.6472,-1.8129,0.5915,-11.649,15.5089,14.31,0.5798,279.16,-0.3006,-0.5201
"713","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,11,517,517,524,8,2011-04-16,2011-04-16,2011-04-19,-1.1953,-1.6179,0.3653,-9.5628,-0.5183,-0.9235,0.365,-4.1464,13.5225,13.19,0.3596,108.18,-0.8789,0.0099
"714","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,12,531,533,538,8,2011-04-23,2011-04-24,2011-04-26,-1.1088,-1.4813,0.3709,-8.8706,-0.5063,-0.8782,0.3769,-4.0504,13.3275,12.97,0.3953,106.62,-0.467,-0.066
"715","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,13,565,569,572,8,2011-05-10,2011-05-12,2011-05-13,-1.49,-1.9922,0.341,-11.92,-0.8586,-1.3517,0.3391,-6.8692,12.76,12.27,0.3386,102.08,-0.4369,-0.6887
"716","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,14,591,593,594,4,2011-05-23,2011-05-24,2011-05-24,-0.8819,-0.9235,0.048,-3.5278,-0.1334,-0.1725,0.0451,-0.5336,13.48,13.44,0.0462,53.92,-0.5903,-0.3076
"717","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,15,601,607,608,8,2011-05-28,2011-05-31,2011-05-31,-1.0022,-1.2903,0.2198,-8.0174,-0.2235,-0.5055,0.2189,-1.7878,13.3925,13.12,0.2165,107.14,-0.1466,-0.4195
"718","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,16,651,653,658,8,2011-06-22,2011-06-23,2011-06-25,-0.77,-0.9136,0.0952,-6.1602,-0.1652,-0.314,0.0997,-1.322,13.515,13.36,0.1086,108.12,-0.4083,-0.1422
"719","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,17,730,730,741,12,2011-08-01,2011-08-01,2011-08-03,-0.8387,-0.9055,0.0539,-10.0644,-0.1531,-0.2144,0.0493,-1.8368,13.2633,13.23,0.0261,159.16,0.1432,-0.0784
"720","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,18,767,767,770,4,2011-08-11,2011-08-11,2011-08-11,-1.8184,-1.8184,0,-7.2736,-1.1307,-1.1307,0,-4.5228,12.09,12.09,0,48.36,-1.2255,-0.4928
"721","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,19,787,791,794,8,2011-08-16,2011-08-18,2011-08-19,-0.8367,-1.1968,0.2509,-6.6938,-0.209,-0.5774,0.2517,-1.6724,13.0525,12.69,0.2539,104.42,-0.0113,-0.4442
"722","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,20,809,815,818,10,2011-08-27,2011-08-30,2011-08-31,-0.8343,-1.8496,0.6216,-8.3428,-0.2563,-1.2736,0.6225,-2.5634,13.434,12.47,0.6068,134.34,-0.306,-0.372
"723","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,21,837,837,844,8,2011-09-10,2011-09-10,2011-09-13,-0.9243,-1.0908,0.1268,-7.3944,-0.3592,-0.5238,0.1252,-2.8738,13.98,13.75,0.1516,111.84,-0.6274,-0.1456
"724","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,22,869,874,875,7,2011-10-04,2011-10-07,2011-10-07,-1.8053,-3.1869,1.2398,-12.6368,-1.2561,-2.6442,1.2406,-8.7928,13.5535,12.16,1.2432,94.8742,-0.8505,-1.8979
"725","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,23,987,993,1000,14,2011-12-05,2011-12-08,2011-12-11,-2.2828,-2.582,0.3894,-31.9586,-1.25,-1.5479,0.3818,-17.4998,13.3171,13.02,0.4451,186.44,-0.1251,-0.3502
"726","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,24,1029,1039,1040,12,2011-12-26,2011-12-31,2011-12-31,-1.7325,-3.8037,1.0957,-20.7904,-0.9908,-3.0961,1.114,-11.8902,15.3533,13.44,1.0024,184.24,-0.5205,-3.1657
"727","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,25,1055,1057,1060,6,2012-01-08,2012-01-09,2012-01-10,-1.7917,-1.9244,0.1694,-10.7502,-0.9354,-1.0682,0.1983,-5.6124,15.6433,15.51,0.1765,93.86,-0.6491,-0.8191
"728","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,26,1171,1185,1190,20,2012-03-10,2012-03-17,2012-03-19,-1.462,-2.5687,0.7527,-29.241,-0.484,-1.5942,0.7539,-9.6806,15.651,14.48,0.7898,313.02,-0.1636,-0.6121
"729","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,27,1251,1255,1256,6,2012-04-19,2012-04-21,2012-04-21,-1.0252,-1.4505,0.3334,-6.1512,-0.3841,-0.8253,0.3467,-2.3046,13.5667,13.1,0.3685,81.4,-0.256,-1.2532
"730","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,28,1279,1279,1282,4,2012-05-03,2012-05-03,2012-05-04,-1.0523,-1.4789,0.4925,-4.2094,-0.519,-0.9455,0.4925,-2.076,13.11,12.69,0.485,52.44,-0.4717,-0.8835
"731","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,29,1310,1310,1321,12,2012-05-19,2012-05-19,2012-05-24,-1.0194,-1.8383,0.9246,-12.2326,-0.2865,-1.1299,0.9283,-3.4386,13.3367,12.51,0.9247,160.04,-1.4855,-0.2497
"732","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,30,1362,1370,1371,10,2012-06-14,2012-06-18,2012-06-18,-1.1899,-1.6275,0.4108,-11.8986,-0.5745,-1.0214,0.4196,-5.7454,13.024,12.58,0.4201,130.24,-0.1578,-0.1637
"733","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,31,1382,1384,1385,4,2012-06-24,2012-06-25,2012-06-25,-1.7103,-1.8967,0.2152,-6.8412,-1.099,-1.2819,0.2111,-4.3962,12.595,12.42,0.2021,50.38,-0.102,-0.9874
"734","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,32,1420,1422,1423,4,2012-07-13,2012-07-14,2012-07-14,-1.6142,-1.6478,0.0387,-6.457,-0.9412,-0.9724,0.036,-3.7648,12.945,12.91,0.0404,51.78,-0.4748,-1.3665
"735","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,33,1428,1428,1431,4,2012-07-17,2012-07-17,2012-07-18,-2.0709,-2.3634,0.3377,-8.2838,-1.3679,-1.6648,0.3428,-5.4716,12.47,12.18,0.3349,49.88,-1.7046,-0.754
"736","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,34,1488,1488,1491,4,2012-08-16,2012-08-16,2012-08-17,-1.3342,-1.7939,0.5308,-5.3368,-0.6962,-1.1494,0.5233,-2.7848,12.55,12.09,0.5312,50.2,-0.1307,-0.9044
"737","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,35,1531,1535,1538,8,2012-09-02,2012-09-03,2012-09-03,-1.1624,-1.5381,0.4016,-9.2996,-0.5867,-0.9615,0.4007,-4.6936,13.33,12.98,0.3742,106.64,-0.7631,-1.1177
"738","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,36,1543,1543,1546,4,2012-09-05,2012-09-05,2012-09-05,-0.8942,-0.8942,0,-3.5768,-0.3169,-0.3169,0,-1.2676,13.73,13.73,0,54.92,-0.4738,-1.0911
"739","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,37,1579,1579,1586,8,2012-09-17,2012-09-17,2012-09-18,-0.6301,-0.6591,0.0309,-5.0412,-0.0488,-0.0782,0.0314,-0.3908,14.505,14.46,0.0481,116.04,-1.4041,-0.1799
"740","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,38,1591,1591,1598,8,2012-09-20,2012-09-20,2012-09-21,-1.0705,-1.2678,0.2109,-8.5644,-0.4968,-0.6943,0.2111,-3.9748,14.15,13.94,0.2245,113.2,-1.0905,-0.4857
"741","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,39,1611,1615,1618,8,2012-09-27,2012-09-29,2012-09-30,-1.2388,-1.6498,0.3512,-9.9102,-0.6673,-1.0798,0.352,-5.3382,14.105,13.7,0.3486,112.84,-0.3938,-1.0515
"742","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,40,1638,1640,1641,4,2012-10-11,2012-10-12,2012-10-12,-1.16,-1.2076,0.0549,-4.6402,-0.6134,-0.6578,0.0513,-2.4536,14.17,14.12,0.0577,56.68,-0.4342,-1.2076
"743","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,41,1651,1656,1661,11,2012-10-19,2012-10-22,2012-10-24,-2.0145,-3.8188,1.2523,-22.1594,-1.4629,-3.2686,1.2513,-16.0923,13.2891,11.48,1.2539,146.1803,-0.7769,-1.1627
"744","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,42,1670,1670,1679,10,2012-10-30,2012-10-30,2012-11-03,-2.8851,-3.2847,0.4407,-28.8508,-2.2874,-2.6919,0.4463,-22.8736,12.432,12.03,0.4448,124.32,-3.2847,-0.437
"745","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,43,1695,1701,1702,8,2012-11-12,2012-11-15,2012-11-15,-1.8278,-2.247,0.3671,-14.6224,-1.0669,-1.4459,0.363,-8.535,13.5675,13.15,0.3671,108.54,-0.2021,-1.8706
"746","Saldanha Bay","G1SST",17.8649997711182,-33.0250015258789,44,1716,1718,1719,4,2012-11-23,2012-11-24,2012-11-24,-2.3321,-2.6617,0.3805,-9.3286,-1.3652,-1.691,0.3762,-5.4608,12.94,12.6,0.3926,51.76,-1.425,-2.6617
"747","Saldanha Bay","G1SST",17.3349990844727,-33.0849990844727,7,328,330,331,4,2011-01-08,2011-01-09,2011-01-09,-0.9849,-1.0511,0.0764,-3.9396,-0.1695,-0.221,0.0594,-0.6782,17.765,17.71,0.0635,71.06,-0.3234,-0.4492
"748","Saldanha Bay","G1SST",17.3349990844727,-33.0849990844727,8,337,337,342,6,2011-01-13,2011-01-13,2011-01-15,-2.4973,-3.0874,0.5381,-14.9838,-1.5175,-2.13,0.5561,-9.1052,16.35,15.75,0.5458,98.1,-1.0357,-0.6722
"749","Saldanha Bay","G1SST",17.3349990844727,-33.0849990844727,9,348,354,357,10,2011-01-19,2011-01-22,2011-01-23,-2.8202,-3.9767,0.8827,-28.2022,-1.7748,-2.9232,0.8713,-17.7478,15.944,14.77,0.9045,159.44,-0.9095,-0.3087
"750","Saldanha Bay","G1SST",17.3349990844727,-33.0849990844727,10,364,373,378,15,2011-01-27,2011-02-01,2011-02-03,-1.7917,-2.7483,0.6387,-26.875,-0.6979,-1.6391,0.6285,-10.4686,17.0706,16.14,0.6146,256.0591,-0.3981,-0.4977
"751","Saldanha Bay","G1SST",17.3349990844727,-33.0849990844727,11,405,409,414,10,2011-02-17,2011-02-19,2011-02-21,-2.0931,-3.0873,0.6259,-20.9314,-1.2029,-2.197,0.6259,-12.0294,17.08,16.09,0.625,170.8,-1.0003,-0.8465
"752","Saldanha Bay","G1SST",17.3349990844727,-33.0849990844727,12,425,433,436,12,2011-02-27,2011-03-03,2011-03-04,-1.526,-1.9184,0.3272,-18.3122,-0.823,-1.2529,0.3478,-9.8762,17.7033,17.31,0.3331,212.44,-0.2901,-0.7291
"753","Saldanha Bay","G1SST",17.3349990844727,-33.0849990844727,13,447,449,452,6,2011-03-10,2011-03-11,2011-03-12,-1.5267,-2.0331,0.4634,-9.1602,-0.9632,-1.4697,0.4613,-5.7792,17.7433,17.24,0.4563,106.46,-0.794,-1.0773
"754","Saldanha Bay","G1SST",17.3349990844727,-33.0849990844727,14,461,463,464,4,2011-03-17,2011-03-18,2011-03-18,-1.5781,-1.6985,0.139,-6.3126,-1.0314,-1.1519,0.1391,-4.1256,17.545,17.41,0.1559,70.18,-0.6118,-2.244
"755","Saldanha Bay","G1SST",17.3349990844727,-33.0849990844727,15,517,517,524,8,2011-04-16,2011-04-16,2011-04-19,-2.2914,-2.4621,0.1886,-18.3312,-1.8816,-2.0491,0.1891,-15.053,15.16,15,0.1797,121.28,-0.7435,-0.054
"756","Saldanha Bay","G1SST",17.3349990844727,-33.0849990844727,16,531,533,538,8,2011-04-23,2011-04-24,2011-04-26,-1.4163,-2.0054,0.738,-11.3302,-1.0097,-1.5992,0.7393,-8.0776,15.9175,15.33,0.7325,127.34,0.0591,-0.3821
"757","Saldanha Bay","G1SST",17.3349990844727,-33.0849990844727,17,595,605,608,14,2011-05-25,2011-05-30,2011-05-31,-1.0956,-2.9293,0.8303,-15.3388,-0.8004,-2.6522,0.8419,-11.2058,16.2786,14.39,0.8678,227.9,-0.5159,-0.9853
"758","Saldanha Bay","G1SST",17.3349990844727,-33.0849990844727,18,623,639,640,18,2011-06-08,2011-06-16,2011-06-16,-0.8435,-1.3149,0.2612,-15.1826,-0.607,-1.0922,0.2651,-10.9258,16.1511,15.62,0.2782,290.72,-0.0465,-0.4332
"759","Saldanha Bay","G1SST",17.3349990844727,-33.0849990844727,19,651,655,660,10,2011-06-22,2011-06-24,2011-06-26,-0.7379,-1.0971,0.3225,-7.3794,-0.5418,-0.9024,0.3238,-5.4176,16.08,15.72,0.3255,160.8,-0.2798,-0.3328
"760","Saldanha Bay","G1SST",17.3349990844727,-33.0849990844727,20,937,939,940,4,2011-11-10,2011-11-11,2011-11-11,-0.4157,-0.4242,0.0098,-1.6628,-0.0936,-0.099,0.0062,-0.3746,17.22,17.21,0.0115,68.88,-0.1854,-0.4621
"761","Saldanha Bay","G1SST",17.3349990844727,-33.0849990844727,21,987,991,996,10,2011-12-05,2011-12-07,2011-12-09,-1.2251,-1.8301,0.3503,-12.2506,-0.5429,-1.1454,0.3546,-5.4292,16.486,15.88,0.3491,164.86,-0.2785,-0.8181
"762","Saldanha Bay","G1SST",17.3349990844727,-33.0849990844727,22,1167,1167,1172,6,2012-03-08,2012-03-08,2012-03-10,-0.9657,-1.0929,0.1439,-5.7942,-0.3828,-0.4967,0.1427,-2.2966,18.3067,18.17,0.1476,109.84,-1.141,-0.3167
"763","Saldanha Bay","G1SST",17.3349990844727,-33.0849990844727,23,1285,1287,1290,6,2012-05-06,2012-05-07,2012-05-08,-0.5377,-0.658,0.127,-3.226,-0.1681,-0.2882,0.1276,-1.0088,16.95,16.83,0.142,101.7,-0.2505,-0.3116
"764","Saldanha Bay","G1SST",17.3349990844727,-33.0849990844727,24,1300,1300,1303,4,2012-05-14,2012-05-14,2012-05-15,-0.4727,-0.4922,0.0225,-1.8908,-0.1085,-0.1286,0.0232,-0.434,17.12,17.1,0.0231,68.48,-1.7369,-0.0645
"765","Saldanha Bay","G1SST",17.3349990844727,-33.0849990844727,25,1416,1424,1429,14,2012-07-11,2012-07-15,2012-07-17,-0.6354,-0.991,0.2682,-8.896,-0.4072,-0.763,0.2678,-5.7014,15.8686,15.49,0.2701,222.16,-0.2571,-0.2823
"766","Saldanha Bay","G1SST",17.3349990844727,-33.0849990844727,26,1488,1490,1491,4,2012-08-16,2012-08-17,2012-08-17,-0.6383,-0.7405,0.118,-2.5534,-0.3835,-0.4816,0.1132,-1.5342,15.375,15.27,0.1212,61.5,0.1188,-0.7405
"767","Saldanha Bay","G1SST",17.3349990844727,-33.0849990844727,27,1522,1522,1525,4,2012-08-30,2012-08-30,2012-08-30,-0.3572,-0.3572,0,-1.4288,-0.026,-0.026,0,-0.104,15.72,15.72,0,62.88,-0.0634,-0.4665
"768","Saldanha Bay","G1SST",17.3349990844727,-33.0849990844727,28,1554,1554,1569,16,2012-09-10,2012-09-10,2012-09-13,-0.6043,-0.7114,0.0901,-9.6688,-0.2472,-0.3576,0.0903,-3.9556,15.7025,15.57,0.095,251.24,-0.7114,-0.0674
"769","Saldanha Bay","G1SST",17.3349990844727,-33.0849990844727,29,1591,1591,1594,4,2012-09-20,2012-09-20,2012-09-20,-0.4016,-0.4016,0,-1.6064,-0.0701,-0.0701,0,-0.2804,16.02,16.02,0,64.08,-0.303,-0.1182
"770","Saldanha Bay","G1SST",17.3349990844727,-33.0849990844727,30,1611,1613,1614,4,2012-09-27,2012-09-28,2012-09-28,-0.3817,-0.4363,0.063,-1.5268,-0.0922,-0.1484,0.0648,-0.369,16.12,16.07,0.0577,64.48,-0.1297,-0.33
"771","Saldanha Bay","G1SST",17.3349990844727,-33.0849990844727,31,1643,1643,1646,4,2012-10-14,2012-10-14,2012-10-15,-0.7649,-1.1697,0.4674,-3.0596,-0.468,-0.8741,0.4689,-1.872,15.86,15.45,0.4734,63.44,-1.1697,-0.6598
"772","Saldanha Bay","G1SST",17.3349990844727,-33.0849990844727,32,1651,1653,1659,9,2012-10-19,2012-10-20,2012-10-23,-0.5717,-1.3119,0.4487,-5.1456,-0.2601,-1.0052,0.4519,-2.3407,16.1735,15.41,0.4666,145.5611,-0.6935,-0.3302
"773","Saldanha Bay","G1SST",17.3349990844727,-33.0849990844727,33,1670,1672,1675,6,2012-10-30,2012-10-31,2012-11-01,-1.5016,-1.9175,0.3512,-9.0094,-1.1704,-1.5863,0.3508,-7.0226,15.5967,15.18,0.3712,93.58,-0.795,-0.8093
"774","Saldanha Bay","G1SST",17.3349990844727,-33.0849990844727,34,1729,1731,1735,7,2012-11-30,2012-12-01,2012-12-03,-1.4864,-2.9153,1.1147,-10.4048,-0.8987,-2.3348,1.1254,-6.2909,16.2575,14.83,1.1123,113.8026,-1.4734,-0.722
"775","Saldanha Bay","G1SST",16.3950004577637,-33.2849998474121,8,337,339,344,8,2011-01-13,2011-01-14,2011-01-16,-0.7255,-0.9094,0.1178,-5.8042,-0.2442,-0.433,0.1243,-1.9536,19.95,19.77,0.1144,159.6,-0.0676,-0.2327
