,site,product,lon,lat,event_no,index_start,index_peak,index_end,duration,date_start,date_peak,date_end,intensity_mean,intensity_max,intensity_var,intensity_cumulative,intensity_mean_relThresh,intensity_max_relThresh,intensity_var_relThresh,intensity_cumulative_relThresh,intensity_mean_abs,intensity_max_abs,intensity_var_abs,intensity_cumulative_abs,rate_onset,rate_decline
341,Saldanha Bay,SACTN,17.950626,-33.010543,82,5768,5769,5770,3,2004-10-16,2004-10-17,2004-10-18,-0.6724,-0.8722,0.1824,-2.0172,-0.173,-0.3735,0.1834,-0.5189,15.2,15,0.2,45.6,-0.3087,-0.291
342,Saldanha Bay,SACTN,17.950626,-33.010543,83,6153,6154,6155,3,2005-11-05,2005-11-06,2005-11-07,-1.2718,-1.3386,0.0826,-3.8154,-0.7514,-0.817,0.0848,-2.2542,15.4667,15.4,0.1155,46.4,-0.0416,-0.3589
343,Saldanha Bay,SACTN,17.950626,-33.010543,84,6197,6205,6205,9,2005-12-19,2005-12-27,2005-12-27,-0.9325,-1.2513,0.2121,-8.3923,-0.4622,-0.7784,0.2112,-4.1601,17.7,17.5,0.1732,159.3,-0.0697,-1.2513
344,Saldanha Bay,SACTN,17.950626,-33.010543,85,6240,6246,6250,11,2006-01-31,2006-02-06,2006-02-10,-1.3562,-3.2833,0.9136,-14.9187,-0.731,-2.6645,0.9219,-8.0412,17.2405,15.3,0.9493,189.6458,-0.4372,-0.5586
345,Saldanha Bay,SACTN,17.950626,-33.010543,86,6272,6272,6274,3,2006-03-04,2006-03-04,2006-03-06,-1.2099,-1.7453,0.4932,-3.6298,-0.4664,-1.0073,0.4981,-1.3992,16.6,16.1,0.4583,49.8,-1.7453,-0.4156
346,Saldanha Bay,SACTN,17.950626,-33.010543,87,6297,6297,6300,4,2006-03-29,2006-03-29,2006-04-01,-1.1235,-1.708,0.4446,-4.494,-0.4671,-1.0437,0.4375,-1.8684,15.5,15,0.3742,62,-1.708,-0.2851
347,Saldanha Bay,SACTN,17.950626,-33.010543,88,6588,6588,6590,3,2007-01-14,2007-01-14,2007-01-16,-0.8678,-0.8842,0.0167,-2.6033,-0.2131,-0.2417,0.0289,-0.6393,18,18,0,54,-0.4868,0.0829
348,Saldanha Bay,SACTN,17.950626,-33.010543,89,6611,6611,6613,3,2007-02-06,2007-02-06,2007-02-08,-2.5574,-3.5833,1.026,-7.6723,-1.9414,-2.9645,1.0234,-5.8241,16,15,1,48,-3.4768,-1.0258
349,Saldanha Bay,SACTN,17.950626,-33.010543,90,6654,6655,6662,9,2007-03-21,2007-03-22,2007-03-29,-1.4044,-2.0876,0.8095,-12.64,-0.7331,-1.4082,0.8089,-6.5983,15.524,15,0.8319,139.7158,-0.7135,-0.1544
350,Saldanha Bay,SACTN,17.950626,-33.010543,91,6715,6715,6717,3,2007-05-21,2007-05-21,2007-05-23,-0.6711,-0.6927,0.0214,-2.0134,-0.0279,-0.0516,0.0234,-0.0838,13.5,13.5,0,40.5,-0.6927,-0.0414
351,Saldanha Bay,SACTN,17.950626,-33.010543,92,6869,6870,6872,4,2007-10-22,2007-10-23,2007-10-25,-1.3918,-2.1206,0.603,-5.5673,-0.8974,-1.6228,0.5987,-3.5897,14.75,14,0.6455,59,-0.8872,-0.7574
352,Saldanha Bay,SACTN,17.950626,-33.010543,93,6897,6897,6899,3,2007-11-19,2007-11-19,2007-11-21,-1.6995,-1.7328,0.0335,-5.0986,-1.1212,-1.1642,0.0389,-3.3636,15.5667,15.5,0.0577,46.7,-1.7328,0.0535
353,Saldanha Bay,SACTN,17.950626,-33.010543,94,6921,6922,6924,4,2007-12-13,2007-12-14,2007-12-16,-1.7619,-2.2366,0.3707,-7.0477,-1.2362,-1.7043,0.363,-4.9447,16.5,16,0.4082,66,-0.5487,-0.6499
354,Saldanha Bay,SACTN,17.950626,-33.010543,95,6954,6954,6956,3,2008-01-15,2008-01-15,2008-01-17,-2.6837,-2.8683,0.3046,-8.0512,-2.0181,-2.2136,0.3134,-6.0542,16.1667,16,0.2887,48.5,-2.9841,-0.3182
355,Saldanha Bay,SACTN,17.950626,-33.010543,96,6970,6976,6977,8,2008-01-31,2008-02-06,2008-02-07,-0.8962,-1.8833,0.5436,-7.1697,-0.2655,-1.2645,0.5544,-2.1241,17.7345,16.7,0.5797,141.8758,-0.1833,0.1075
356,Saldanha Bay,SACTN,17.950626,-33.010543,97,6982,6982,6992,11,2008-02-12,2008-02-12,2008-02-22,-2.2695,-3.2357,1.1502,-24.9648,-1.6407,-2.6387,1.1536,-18.048,16.0515,15.2,1.1441,176.5664,-3.2357,-0.1939
357,Saldanha Bay,SACTN,17.950626,-33.010543,98,7002,7002,7006,5,2008-03-03,2008-03-03,2008-03-07,-2.0295,-2.1796,0.1243,-10.1476,-1.2885,-1.4508,0.1304,-6.4427,15.78,15.7,0.0837,78.9,-2.1796,-0.5242
358,Saldanha Bay,SACTN,17.950626,-33.010543,99,7029,7030,7032,4,2008-03-30,2008-03-31,2008-04-02,-1.154,-1.5956,0.7708,-4.6161,-0.5036,-0.9421,0.7771,-2.0143,15.4127,15,0.8254,61.6509,-1.0637,-0.3577
359,Saldanha Bay,SACTN,17.950626,-33.010543,100,7044,7045,7046,3,2008-04-14,2008-04-15,2008-04-16,-0.8003,-1.1669,0.3177,-2.4008,-0.2188,-0.5855,0.3179,-0.6565,14.8667,14.5,0.3215,44.6,-0.4055,-0.5609
360,Saldanha Bay,SACTN,17.950626,-33.010543,101,7109,7109,7111,3,2008-06-18,2008-06-18,2008-06-20,-0.9016,-1.0124,0.1059,-2.7049,-0.3129,-0.4194,0.1034,-0.9388,12.7,12.6,0.1,38.1,0.2117,-0.2267
361,Saldanha Bay,SACTN,17.950626,-33.010543,102,7184,7184,7187,4,2008-09-01,2008-09-01,2008-09-04,-0.9075,-1.6057,0.4664,-3.6298,-0.3247,-1.0255,0.468,-1.2988,13.25,12.5,0.5,53,-1.6057,-0.394
362,Saldanha Bay,SACTN,17.950626,-33.010543,103,7268,7268,7272,5,2008-11-24,2008-11-24,2008-11-28,-1.9536,-2.1021,0.0952,-9.768,-1.3444,-1.4983,0.0991,-6.722,15.52,15.3,0.1483,77.6,-2.1021,-0.262
363,Saldanha Bay,SACTN,17.950626,-33.010543,104,7297,7297,7300,4,2008-12-23,2008-12-23,2008-12-26,-0.6386,-0.7438,0.1253,-2.5545,-0.1778,-0.2845,0.1213,-0.7114,18.05,17.9,0.1291,72.2,-0.7438,-0.1082
364,Saldanha Bay,SACTN,17.950626,-33.010543,105,7357,7359,7363,7,2009-02-21,2009-02-23,2009-02-27,-1.7676,-2.5711,1.2088,-12.3729,-1.0966,-1.904,1.202,-7.6761,16.3752,15.6,1.2564,114.6263,-0.4778,-0.2984
365,Saldanha Bay,SACTN,17.950626,-33.010543,106,7373,7375,7375,3,2009-03-09,2009-03-11,2009-03-11,-1.9355,-2.0006,0.0874,-5.8065,-1.1976,-1.2655,0.0873,-3.5929,15.7,15.6,0.1,47.1,-0.4063,-0.1382
366,Saldanha Bay,SACTN,17.950626,-33.010543,107,7381,7381,7383,3,2009-03-17,2009-03-17,2009-03-19,-0.7955,-0.8429,0.048,-2.3864,-0.0835,-0.1163,0.0331,-0.2504,16.5,16.5,0,49.5,0.0454,-0.1489
367,Saldanha Bay,SACTN,17.950626,-33.010543,108,7660,7662,7663,4,2009-12-21,2009-12-23,2009-12-24,-3.1242,-3.3438,0.1833,-12.4967,-2.6599,-2.8845,0.1886,-10.6397,15.5,15.3,0.1633,62,-0.7236,-1.1706
368,Saldanha Bay,SACTN,17.950626,-33.010543,109,7704,7704,7706,3,2010-02-03,2010-02-03,2010-02-05,-3.1599,-3.2458,0.1164,-9.4798,-2.5371,-2.6177,0.1141,-7.6113,15.4667,15.4,0.1155,46.4,-0.2843,-0.657
369,Saldanha Bay,SACTN,17.950626,-33.010543,110,7723,7726,7726,4,2010-02-22,2010-02-25,2010-02-25,-1.6572,-3.1152,0.9723,-6.6287,-0.9879,-2.4395,0.9681,-3.9516,16.5,15,1,66,-0.7187,-2.5284
370,Saldanha Bay,SACTN,17.950626,-33.010543,111,7752,7752,7754,3,2010-03-23,2010-03-23,2010-03-25,-1.1504,-1.5353,0.3344,-3.4511,-0.4781,-0.8598,0.3315,-1.4342,15.8333,15.5,0.2887,47.5,-1.5353,-0.252
371,Saldanha Bay,SACTN,17.950626,-33.010543,112,7781,7782,7783,3,2010-04-21,2010-04-22,2010-04-23,-1.7455,-2.7454,0.972,-5.2366,-1.1543,-2.1532,0.9707,-3.4629,13.5,12.5,1,40.5,-1.6083,-1.2679
372,Saldanha Bay,SACTN,17.950626,-33.010543,113,7788,7790,7791,4,2010-04-28,2010-04-30,2010-05-01,-0.7781,-1.3268,0.5579,-3.1123,-0.1789,-0.7274,0.5578,-0.7155,14.0711,13.5,0.5308,56.2845,-0.3476,-0.8845
373,Saldanha Bay,SACTN,17.950626,-33.010543,114,7830,7830,7833,4,2010-06-09,2010-06-09,2010-06-12,-0.7266,-0.7556,0.0243,-2.9066,-0.121,-0.1452,0.0208,-0.4839,13,13,0,52,-0.4785,-0.116
374,Saldanha Bay,SACTN,17.950626,-33.010543,115,7863,7863,7867,5,2010-07-12,2010-07-12,2010-07-16,-1.777,-1.8909,0.2241,-8.885,-1.3919,-1.4919,0.2236,-6.9595,11.6,11.5,0.2236,58,-1.8909,-0.2131
375,Saldanha Bay,SACTN,17.950626,-33.010543,116,7873,7884,7887,15,2010-07-22,2010-08-02,2010-08-05,-0.7573,-1.3661,0.5155,-11.3589,-0.4068,-1,0.5141,-6.1017,12.5905,12,0.5138,188.8579,-0.0244,-0.1291
376,Saldanha Bay,SACTN,17.950626,-33.010543,117,7894,7907,7911,18,2010-08-12,2010-08-25,2010-08-29,-0.9627,-2.3682,0.8589,-17.3283,-0.4135,-1.7997,0.8531,-7.4435,12.7884,11.5,0.8496,230.1917,-0.0992,-0.4109
377,Saldanha Bay,SACTN,17.950626,-33.010543,118,7931,7935,7936,6,2010-09-18,2010-09-22,2010-09-23,-0.9256,-1.9107,0.7959,-5.5533,-0.3739,-1.3584,0.7953,-2.2433,13.919,13,0.7221,83.5138,-0.3476,-0.7894
378,Saldanha Bay,SACTN,17.950626,-33.010543,119,8117,8117,8119,3,2011-03-23,2011-03-23,2011-03-25,-1.4837,-1.5353,0.0517,-4.4511,-0.8114,-0.8598,0.0484,-2.4342,15.5,15.5,0,46.5,0.0523,-0.3277
379,Saldanha Bay,SACTN,17.950626,-33.010543,120,8158,8161,8161,4,2011-05-03,2011-05-06,2011-05-06,-0.7776,-1.102,0.2182,-3.1104,-0.1641,-0.4758,0.2109,-0.6564,13.875,13.5,0.25,55.5,-0.2141,-1.102
380,Saldanha Bay,SACTN,17.950626,-33.010543,121,8274,8278,8278,5,2011-08-27,2011-08-31,2011-08-31,-0.823,-1.5715,0.7789,-4.115,-0.2472,-0.9932,0.7768,-1.2358,13.1816,12.5,0.7341,65.9078,-0.249,0.0342
381,Saldanha Bay,SACTN,17.950626,-33.010543,122,8375,8379,8380,6,2011-12-06,2011-12-10,2011-12-11,-2.124,-3.0412,1.1752,-12.7441,-1.5759,-2.4978,1.1763,-9.4552,15.8484,15,1.2027,95.0905,-0.4897,-2.0275
382,Saldanha Bay,SACTN,17.950626,-33.010543,123,8535,8539,8546,12,2012-05-14,2012-05-18,2012-05-25,-1.0264,-1.7609,0.607,-12.3173,-0.3839,-1.1258,0.6064,-4.6073,13.2044,12.5,0.64,158.4523,-0.295,-0.161
383,Saldanha Bay,SACTN,17.950626,-33.010543,124,8566,8566,8570,5,2012-06-14,2012-06-14,2012-06-18,-0.7858,-2.1663,0.9088,-3.9291,-0.1873,-1.5645,0.9072,-0.9363,12.8521,11.5,0.8923,64.2605,0.016,-0.291
384,Saldanha Bay,SACTN,17.950626,-33.010543,125,8585,8586,8588,4,2012-07-03,2012-07-04,2012-07-06,-1.2027,-1.9572,0.5031,-4.8107,-0.7419,-1.4919,0.5,-2.9676,12.25,11.5,0.5,49,-0.8239,-0.5951
385,Saldanha Bay,SACTN,17.950626,-33.010543,126,8593,8595,8600,8,2012-07-11,2012-07-13,2012-07-18,-0.9058,-1.3835,0.5956,-7.2466,-0.5236,-0.9919,0.5997,-4.1887,12.4683,12,0.5997,99.7465,-0.1926,-0.0517
386,Saldanha Bay,SACTN,17.950626,-33.010543,127,8629,8630,8634,6,2012-08-16,2012-08-17,2012-08-21,-1.4591,-2.6504,1.1681,-8.7546,-0.9131,-2.1161,1.171,-5.4787,12.2294,11,1.1734,73.3761,-0.3568,-0.0857
387,Saldanha Bay,SACTN,17.950626,-33.010543,128,8643,8650,8650,8,2012-08-30,2012-09-06,2012-09-06,-1.252,-2.2781,0.8974,-10.0158,-0.6712,-1.7045,0.8973,-5.3697,12.9057,12,0.841,103.2456,-0.1675,-2.4656
388,Saldanha Bay,SACTN,17.950626,-33.010543,129,8663,8665,8666,4,2012-09-19,2012-09-21,2012-09-22,-1.0946,-1.3667,0.2943,-4.3785,-0.5447,-0.8165,0.2949,-2.1789,13.75,13.5,0.2887,55,-0.3439,-0.6076
389,Saldanha Bay,SACTN,17.950626,-33.010543,130,8683,8685,8685,3,2012-10-09,2012-10-11,2012-10-11,-0.5772,-0.6176,0.0403,-1.7315,-0.0485,-0.0912,0.0425,-0.1455,15,15,0,45,-0.0401,-1.4584
390,Saldanha Bay,SACTN,17.950626,-33.010543,131,8710,8710,8712,3,2012-11-05,2012-11-05,2012-11-07,-1.2385,-1.6973,0.4589,-3.7154,-0.7181,-1.1815,0.4629,-2.1542,15.5,15,0.5,46.5,-1.6973,-0.4588
391,Saldanha Bay,SACTN,17.950626,-33.010543,132,8717,8720,8720,4,2012-11-12,2012-11-15,2012-11-15,-1.1673,-1.597,0.2881,-4.6693,-0.6166,-1.04,0.2835,-2.4665,15.875,15.5,0.25,63.5,-0.3154,-1.4652
392,Saldanha Bay,SACTN,17.950626,-33.010543,133,8734,8738,8738,5,2012-11-29,2012-12-03,2012-12-03,-0.9879,-2.7368,1.1725,-4.9396,-0.3872,-2.1533,1.177,-1.9359,16.6713,15,1.1598,83.3563,-0.3161,0.0387
393,Saldanha Bay,SACTN,17.950626,-33.010543,134,8746,8748,8749,4,2012-12-11,2012-12-13,2012-12-14,-0.7886,-1.1878,0.273,-3.1543,-0.2486,-0.6494,0.2752,-0.9945,17.375,17,0.25,69.5,-0.0488,-0.5463
394,Saldanha Bay,SACTN,17.950626,-33.010543,135,8796,8797,8804,9,2013-01-30,2013-01-31,2013-02-07,-1.2705,-3.1875,1.0613,-11.4342,-0.6357,-2.529,1.0524,-5.7216,17.3675,15.5,1.0461,156.3073,-1.4924,-0.3191
395,Saldanha Bay,SACTN,17.950626,-33.010543,136,8864,8865,8880,17,2013-04-08,2013-04-09,2013-04-24,-1.5699,-3.0469,1.0755,-26.6888,-0.9752,-2.4292,1.0678,-16.5787,14.0402,12.5,0.9831,238.6832,-1.3275,-0.174
396,Saldanha Bay,SACTN,17.950626,-33.010543,137,8993,8994,8995,3,2013-08-15,2013-08-16,2013-08-17,-1.0768,-1.6266,0.9326,-3.2305,-0.5499,-1.1,0.939,-1.6496,12.5501,12,0.9529,37.6504,-0.0225,-1.0844
